City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Forecast
214,Kodiak,US,2021-04-04 21:32:12,57.79,-152.4072,51.8,46,1,18.41,clear sky
215,Lucapa,AO,2021-04-04 21:32:12,-8.4192,20.7447,66.04,96,100,3.96,light rain
216,Skibbereen,IE,2021-04-04 21:32:12,51.55,-9.2667,44.6,76,75,17.27,broken clouds
217,Lavrentiya,RU,2021-04-04 21:32:13,65.5833,-171.0,1.51,74,23,7.23,few clouds
218,Goryachegorsk,RU,2021-04-04 21:32:13,55.4053,88.9154,26.64,88,77,4.76,broken clouds
219,Kelo,TD,2021-04-04 21:32:14,9.3086,15.8066,90.61,21,9,3.29,clear sky
220,Bathsheba,BB,2021-04-04 21:32:14,13.2167,-59.5167,82.4,57,20,12.66,few clouds
221,Naryan-Mar,RU,2021-04-04 21:32:14,67.6713,53.087,12.9,94,19,8.32,few clouds
222,Srednekolymsk,RU,2021-04-04 21:32:14,67.45,153.6833,-0.4,93,90,7.9,overcast clouds
223,Quatre Cocos,MU,2021-04-04 21:32:15,-20.2078,57.7625,81.0,77,43,7.0,light rain
224,Dudinka,RU,2021-04-04 21:32:15,69.4058,86.1778,12.97,90,100,10.71,overcast clouds
225,Kaseda,JP,2021-04-04 21:32:16,31.4167,130.3167,50.0,93,40,6.91,scattered clouds
226,Sibu,MY,2021-04-04 21:32:16,2.3,111.8167,78.8,94,40,3.44,scattered clouds
227,Nuuk,GL,2021-04-04 21:30:25,64.1835,-51.7216,35.01,93,100,47.0,snow
228,Waverley,ZA,2021-04-04 21:32:17,-25.7023,28.2591,60.01,94,0,1.14,clear sky
229,Mae Sai,TH,2021-04-04 21:32:17,20.4335,99.8762,69.8,100,40,5.75,mist
230,Ondangwa,NA,2021-04-04 21:32:18,-17.9167,15.95,71.6,73,30,2.3,scattered clouds
231,Kimberley,ZA,2021-04-04 21:30:20,-28.7323,24.7623,59.0,77,0,4.61,clear sky
232,Eydhafushi,MV,2021-04-04 21:32:18,5.1033,73.0708,83.97,70,38,14.14,scattered clouds
233,Lagoa,PT,2021-04-04 21:32:18,39.05,-27.9833,60.08,82,99,16.8,overcast clouds
234,Thinadhoo,MV,2021-04-04 21:32:19,0.5333,72.9333,82.92,76,25,16.49,scattered clouds
235,Flin Flon,CA,2021-04-04 21:30:19,54.7682,-101.865,44.6,39,90,9.22,overcast clouds
236,Tocopilla,CL,2021-04-04 21:32:19,-22.092,-70.1979,71.64,66,86,7.63,overcast clouds
237,Constitucion,CL,2021-04-04 21:32:20,-35.3333,-72.4167,59.38,79,12,6.55,few clouds
238,Cefalu,IT,2021-04-04 21:32:20,38.0386,14.0229,57.99,83,95,1.01,overcast clouds
239,Warragul,AU,2021-04-04 21:32:20,-38.1667,145.9333,57.0,76,100,1.99,overcast clouds
240,Lebu,CL,2021-04-04 21:32:20,-37.6167,-73.65,58.24,75,34,11.86,scattered clouds
241,Tuatapere,NZ,2021-04-04 21:32:21,-46.1333,167.6833,53.01,90,97,17.0,overcast clouds
242,Basco,PH,2021-04-04 21:32:21,20.4487,121.9702,77.04,78,97,27.47,overcast clouds
243,Menongue,AO,2021-04-04 21:32:21,-14.6585,17.691,61.83,71,19,4.05,few clouds
244,Antalaha,MG,2021-04-04 21:32:22,-14.9003,50.2788,75.13,90,71,4.38,broken clouds
245,Asau,RO,2021-04-04 21:32:22,46.4333,26.4,32.0,63,67,3.47,light snow
246,Westport,US,2021-04-04 21:30:58,41.1415,-73.3579,61.0,25,1,12.66,clear sky
247,Thompson,CA,2021-04-04 21:32:22,55.7435,-97.8558,42.8,31,75,6.91,broken clouds
248,Mumbwa,ZM,2021-04-04 21:32:23,-14.9783,27.0619,60.85,87,0,4.56,clear sky
249,Kasama,ZM,2021-04-04 21:32:23,-10.2129,31.1808,60.49,98,38,4.0,scattered clouds
250,East London,ZA,2021-04-04 21:32:23,-33.0153,27.9116,66.74,74,5,12.8,clear sky
251,Atambua,ID,2021-04-04 21:32:24,-9.1061,124.8925,73.09,89,100,8.84,moderate rain
252,Bonthe,SL,2021-04-04 21:32:24,7.5264,-12.505,79.59,87,45,7.87,scattered clouds
253,Beringovskiy,RU,2021-04-04 21:32:24,63.05,179.3167,2.75,80,31,4.25,scattered clouds
254,Te Anau,NZ,2021-04-04 21:32:25,-45.4167,167.7167,54.82,75,94,8.25,overcast clouds
255,Rio Grande,BR,2021-04-04 21:32:25,-32.035,-52.0986,78.8,69,40,20.71,scattered clouds
256,Grindavik,IS,2021-04-04 21:32:25,63.8424,-22.4338,17.6,53,75,13.8,broken clouds
257,Hohhot,CN,2021-04-04 21:32:26,40.8106,111.6522,39.2,41,20,8.95,light rain
258,Boguchany,RU,2021-04-04 21:32:26,58.3814,97.4531,28.49,98,100,2.75,overcast clouds
259,Colquechaca,BO,2021-04-04 21:32:26,-18.6667,-66.0167,38.32,69,72,6.31,broken clouds
